unit,deaths,b_mean,b_sd,b_lo95,b_hi95,classified_95
314760,15,-0.016354186692567874,0.027912161178361476,-0.07074741040679439,0.03727002300387901,False
314770,2,-0.025168331028272047,0.0290017094040425,-0.08271805218693451,0.0316551591049105,False
314780,0,-0.022221053679417332,0.028627479794762767,-0.07735106524504583,0.03373707553610866,False
314790,76,-0.04552484942442587,0.023794303383018738,-0.09269140043852156,0.001658630362184757,False
314795,1,-0.024202028467712054,0.029997295643632748,-0.08196895330513958,0.03422744291513818,False
314800,89,-0.027282669140811854,0.02234941689487716,-0.07104685623334439,0.015411744879696902,False
314810,45,-0.00068363296899167,0.025595528991036377,-0.04996451302770753,0.05062920513086826,False
314820,3,-0.018162045492143935,0.02888467807168851,-0.07420764505044743,0.03808647623017106,False
314830,7,-0.03755185467438803,0.02816880676698774,-0.09376256659129914,0.017317050843917825,False
314840,0,-0.022332529390941634,0.02904852312965781,-0.07853995149966396,0.03441460841360908,False
314850,4,-0.02407468775155374,0.028704187094354294,-0.07999252720226593,0.03243099036292362,False
314860,8,-0.006158655009293043,0.028006863996661344,-0.06148143565341793,0.04936134580241402,False
314870,12,-0.03217938277996375,0.02831801964812302,-0.08781281497146794,0.02423591339613364,False
314875,5,-0.012896271453538966,0.02858052464879338,-0.06930230147100258,0.042458434261285295,False
314880,0,-0.021883598584502277,0.02862738786153807,-0.0784988487056426,0.03560121777105033,False
314890,0,-0.022502794424303346,0.02904302106744746,-0.07975105292239673,0.0340704195599894,False
314900,1,-0.026700450579153805,0.029605996058915188,-0.08574748262857511,0.03001076042378073,False
314910,7,-0.023107304086822805,0.02845824139294888,-0.0788354504374475,0.032727199093117755,False
314915,6,-0.027784946616401025,0.027761107697647995,-0.08240885271964031,0.026231970130946032,False
314920,2,-0.018628170058273465,0.029610092251075883,-0.07613167757053536,0.041236620594842247,False
314930,36,0.0030851010768725724,0.025515407006662313,-0.048385696980949425,0.052601487978209543,False
314940,0,-0.022669944085188666,0.029199549890491852,-0.07976215363162159,0.035597489985480665,False
314950,2,-0.02463014726225556,0.029218435913294295,-0.08070420845428602,0.03375612429137427,False
314960,4,-0.01681217608226679,0.029075267822142783,-0.07357324502105343,0.03991675172989181,False
314970,4,-0.02064237899486595,0.028586496736618134,-0.07614904290032518,0.03611735627101267,False
314980,7,-0.03197665730324249,0.027406658213269645,-0.08514180213536983,0.02192469560848613,False
314990,14,-0.009918883757565078,0.02782041198036947,-0.06446584138816706,0.04459264250641732,False
314995,4,-0.0123330775011459,0.02821244277631644,-0.06809544494598122,0.04383426747256666,False
315000,6,-0.021953527715911303,0.02829266241605495,-0.078348692655188,0.03331913483869951,False
315010,2,-0.026825273435197042,0.029448592890419074,-0.08435245550221139,0.029189893336339468,False
315015,9,-0.026679605727116404,0.02893933520766443,-0.08314990165274325,0.029835433545425137,False
315020,1,-0.025154803089104765,0.029585872168657625,-0.08419422808669363,0.033981170193280404,False
315030,3,-0.020781870876362605,0.029877813352000893,-0.07833051724872254,0.036847128048199417,False
315040,2,-0.021691998757499494,0.029167641995095174,-0.07944633162635485,0.03490994848316836,False
315050,3,-0.014285160352459273,0.02913016392281858,-0.06986929587456281,0.04172871670227404,False
315053,2,-0.022761368613706614,0.029019052641007848,-0.07993215316661038,0.034462629049913256,False
315057,6,-0.03741371103020483,0.02870895583112263,-0.09432580339149238,0.017959211881823374,False
315060,2,-0.02062927458900295,0.028979918063554246,-0.07827669866106819,0.03660261492577285,False
315070,4,-0.01996470507198091,0.028343880136884353,-0.07471334576867876,0.03645590859741853,False
315080,10,-0.023508096169641963,0.02783228481178968,-0.07867687143903192,0.03047489276315255,False
315090,5,-0.030108618108913104,0.028628827963542006,-0.08525190115445902,0.025709291509278077,False
315100,5,-0.012822584212563342,0.029357996838285327,-0.07070016365690442,0.044439078919096514,False
315110,9,-0.02171851484280689,0.028355539294290258,-0.07677031973132616,0.03624034241974425,False
315120,34,-0.02251007693896193,0.02574712555221674,-0.07218902152456219,0.027682158468037302,False
315130,7,-0.018579945392941354,0.028844686178693384,-0.07501036422463052,0.03858074970604061,False
315140,18,-0.009882415209963366,0.02734008637407323,-0.06422254279587074,0.04475923297969594,False
315150,21,-0.018681510818054334,0.026837232969247938,-0.07188886057014882,0.03355413023721749,False
315160,10,-0.0034593531392618964,0.028246515324748964,-0.05789096633829185,0.05140025881994072,False
