rgi_id,b_mean,b_sd,b_lo95,b_hi95,classified_95,prob_direction,mde,bh_fdr05
260012,-0.01758495717967,0.0168473067733081,-0.0506391603044994,0.0152119549841363,False,0.853125,0.033020721275684,False
260013,-0.0115771177927856,0.016103260867294,-0.0426724652044159,0.0201206695933706,False,0.76625,0.0315623912998963,False
260014,-0.0062511836717469,0.0178199356589363,-0.0411074649983789,0.0290873777086708,False,0.63925,0.0349270738915153,False
260015,-0.0524172387545883,0.0151780784408323,-0.0827782199047853,-0.0223146239523475,True,0.999875,0.0297490337440314,True
260016,-0.0284641269539391,0.0143064633023116,-0.0566411504635959,-0.0002419752626948,True,0.97575,0.0280406680725307,False
260017,-0.03537551777593,0.0162103335912232,-0.0671938268905725,-0.0036587920897919,True,0.9855,0.0317722538387975,False
260018,-0.0270697178298759,0.0183460859310741,-0.0635537205649095,0.0087099365006291,False,0.9295,0.0359583284249052,False
270001,-0.0326809410641637,0.0126124793462652,-0.0578280727789028,-0.0083616071013638,True,0.99625,0.0247204595186798,False
270002,-0.0116197742929468,0.016447152466003,-0.0438781817909996,0.020172974444731,False,0.757125,0.032236418833366,False
270003,-0.014373981334814,0.0161627546728272,-0.0466943121714832,0.01738750272872,False,0.812875,0.0316789991587414,False
270004,-0.0279751712950644,0.0173938052937055,-0.062586086185885,0.0057153519325336,False,0.94925,0.0340918583756628,False
270005,-0.0161937294766107,0.0172058339721201,-0.0498548248872912,0.0172450453110168,False,0.827125,0.0337234345853554,False
270006,-0.0351522025416635,0.0186529905643894,-0.0719441650467876,0.0012454202888228,False,0.970375,0.0365598615062033,False
270007,-0.0160428724155404,0.0135281600155383,-0.0423445255441948,0.0104792425996551,False,0.879375,0.0265151936304551,False
270008,-0.0080391727788577,0.0164747313026908,-0.0406481081022932,0.0243073598534648,False,0.684125,0.032290473353274,False
270009,-0.0203369537052796,0.0168661291540095,-0.0537911489513355,0.0124706900753201,False,0.888375,0.0330576131418587,False
270010,-0.0093729894315248,0.0169085012010644,-0.0422324070617304,0.023410842222638,False,0.71425,0.0331406623540864,False
270011,-0.0085974373049193,0.0165179017764849,-0.0408427908397577,0.0238981538060867,False,0.6995,0.0323750874819104,False
280001,-0.0296815113706425,0.0130739330285658,-0.0553591755085784,-0.0040813936913802,True,0.987625,0.025624908735989,False
280002,-0.0259219398477353,0.0168987320164994,-0.059336685075413,0.0068743159899067,False,0.93825,0.0331215147523389,False
280003,-0.0215904553701367,0.0172252326631072,-0.0548614034183946,0.0125531795307369,False,0.893625,0.0337614560196901,False
280004,-0.0318683636397068,0.016911002933404,-0.0646850521901173,0.0019249664273851,False,0.96675,0.033145565749472,False
280005,-0.025876254072917,0.0168917465107955,-0.0589827354219492,0.0077289219324392,False,0.937875,0.0331078231611593,False
280006,-0.0165905689186625,0.0171566308411429,-0.050744218680207,0.0168103361725451,False,0.8345,0.0336269964486402,False
290001,-0.020462185694359,0.0118208074343941,-0.0433530429948404,0.0027098208049096,False,0.958125,0.0231687825714126,False
290002,-0.0379332599648595,0.0142886974709881,-0.0659123736951471,-0.0095598185272719,True,0.994875,0.0280058470431366,False
290003,-0.0164867620455645,0.0162303649269364,-0.0484234927055683,0.0153798623597875,False,0.845375,0.0318115152567954,False
290004,-0.0136597654956527,0.0158716172312912,-0.0449688213967048,0.0172585965374418,False,0.806875,0.0311083697733308,False
290005,-0.0095215181618215,0.0151356520499588,-0.0389296271802693,0.0211800592597699,False,0.739875,0.0296658780179194,False
290006,-0.0208067390728297,0.0173206525038681,-0.0543830137640111,0.0130652026131323,False,0.88325,0.0339484789075814,False
290007,-0.0016437279357846,0.0130239542473601,-0.0265630669695228,0.0238883121075263,False,0.54625,0.0255269503248257,False
290008,-0.0220709458983182,0.0154500044106955,-0.0524863203152962,0.0081545468465101,False,0.92325,0.0302820086449632,False
290009,-0.01556011301707,0.0143801566294244,-0.0437725832887832,0.0126742130412586,False,0.860125,0.0281851069936719,False
290010,-0.0052081290840683,0.0169165171361813,-0.0372336201468321,0.0279709209907566,False,0.6255,0.0331563735869154,False
290011,-0.063230093900615,0.0142053227674286,-0.0913378533840196,-0.0357971278106187,True,1.0,0.0278424326241601,True
290012,-0.0419573492866114,0.0149720188274557,-0.0720032759007161,-0.0136261356593364,True,0.998,0.0293451569018132,False
290013,-0.0355288078943375,0.0166810556335367,-0.0682810086923502,-0.0024451885545997,True,0.98325,0.0326948690417319,False
290014,-0.0115829666449619,0.0161926414988001,-0.0440715929331663,0.0203303688715377,False,0.767375,0.0317375773376482,False
290015,-0.0280317598073106,0.0172621576453923,-0.0629294853297614,0.0054380892486836,False,0.951,0.033833828984969,False
