rgi_id,b_mean,b_lo95,b_hi95,changed_vs_zero,delta_mean,delta_lo95,delta_hi95,lagging,leading,label
250009,-0.02101242146256056,-0.052651588015363696,0.010877865214608004,False,0.0012622293291325406,-0.0303859215144137,0.033283461237467296,False,False,No determination
250010,-0.013606546036186768,-0.049117905962290064,0.021830042681920615,False,0.00866810475550633,-0.027249028112545374,0.04372636958502564,False,False,No determination
250011,-0.014033941388439124,-0.050098964088968405,0.022615989116751545,False,0.008240709403253972,-0.027652367363010865,0.044996019755478976,False,False,No determination
250012,-0.004008721494538328,-0.04268231217516226,0.03532540521430841,False,0.01826592929715477,-0.020464648823122007,0.05793736124726442,False,False,No determination
250013,-0.018132346077837817,-0.05656971727999168,0.021613996532313905,False,0.004142304713855282,-0.034573201604975186,0.04399013450612655,False,False,No determination
250014,-0.021754743193594415,-0.0565231855548558,0.013246153103338739,False,0.0005199075980986822,-0.0341389200753189,0.035552150246361915,False,False,No determination
250015,0.0006787792652208038,-0.033629731530472225,0.03589192265792604,False,0.022953430056913905,-0.01098227776124175,0.058452364112131644,False,False,No determination
260001,-0.016343953162076957,-0.04051529852625042,0.007757509827531055,False,0.005930697629616144,-0.017995789422161356,0.03037395856372569,False,False,No determination
260002,-0.015865670808882168,-0.049283033992532144,0.016782398874411842,False,0.006408979982810934,-0.02714346536343944,0.03937727557451223,False,False,No determination
260003,-0.0192455903930985,-0.05278265247276443,0.014478024443045235,False,0.003029060398594597,-0.030516728266225354,0.03668470817194224,False,False,No determination
260004,-0.009227951711918881,-0.04529905027417336,0.02703766777950731,False,0.013046699079774217,-0.023592062650584653,0.049597516661889024,False,False,No determination
260005,-0.027563589009324183,-0.06415071751247746,0.008356155244765759,False,-0.0052889382176310815,-0.04221927645164027,0.03060992206504762,False,False,No determination
260006,-0.028189163522225457,-0.06420067799564588,0.00813790106567683,False,-0.005914512730532359,-0.04166787273264733,0.03069056214114815,False,False,No determination
260007,-0.023196448929949428,-0.05825683401005958,0.013493186011881137,False,-0.0009217981382563317,-0.0360786723473584,0.03610646527085498,False,False,No determination
260008,-0.012622189093539805,-0.049426592772791926,0.02443770989325011,False,0.009652461698153291,-0.027777167404134072,0.046920194715616426,False,False,No determination
260009,-0.021941751001997276,-0.04906960693926537,0.005635098626055189,False,0.00033289978969582327,-0.026750340011225938,0.028008864264980143,False,False,No determination
260010,-0.01964842805934642,-0.0483495266516182,0.009575870912832818,False,0.0026262227323466795,-0.0263993180603645,0.03193789319887987,False,False,No determination
260011,-0.028911110773070625,-0.05983949518485921,0.001027029111798603,False,-0.006636459981377522,-0.03742387278222471,0.023798058795371356,False,False,No determination
260012,-0.017584957179670128,-0.0506391603044994,0.015211954984136373,False,0.0046896936120229705,-0.028366990261368,0.03759832090223116,False,False,No determination
260013,-0.01157711779278565,-0.042672465204415914,0.020120669593370645,False,0.010697532998907449,-0.020856165933101436,0.04247941305580508,False,False,No determination
260014,-0.006251183671746943,-0.04110746499837895,0.029087377708670842,False,0.016023467119946153,-0.01857575067968258,0.05186591499009531,False,False,No determination
260015,-0.052417238754588306,-0.0827782199047853,-0.022314623952347536,True,-0.0301425879628952,-0.0606395037585851,0.00019241736566537942,False,False,"Changed, in line with the country"
260016,-0.02846412695393927,-0.05664115046359591,-0.00024197526269483343,True,-0.006189476162246169,-0.03489744164528021,0.02175710245633967,False,False,"Changed, in line with the country"
260017,-0.03537551777593018,-0.06719382689057254,-0.0036587920897919414,True,-0.013100866984237087,-0.044898928158939776,0.018794377116872627,False,False,"Changed, in line with the country"
260018,-0.02706971782987589,-0.06355372056490952,0.0087099365006291,False,-0.004795067038182793,-0.04111740829043789,0.03176305573478727,False,False,No determination
270001,-0.03268094106416369,-0.05782807277890287,-0.008361607101363846,True,-0.010406290272470597,-0.03537045789198184,0.014141807380332792,False,False,"Changed, in line with the country"
270002,-0.011619774292946928,-0.04387818179099961,0.020172974444731,False,0.01065487649874617,-0.021919909176099466,0.04323235130183545,False,False,No determination
270003,-0.014373981334814108,-0.046694312171483246,0.017387502728720017,False,0.007900669456878992,-0.024493521682882092,0.03952701249786991,False,False,No determination
270004,-0.027975171295064445,-0.06258608618588508,0.005715351932533628,False,-0.005700520503371345,-0.04042260452600223,0.02803565757146649,False,False,No determination
270005,-0.016193729476610737,-0.04985482488729122,0.017245045311016893,False,0.006080921315082363,-0.027941128143171835,0.03976534954257395,False,False,No determination
270006,-0.0351522025416635,-0.07194416504678762,0.00124542028882289,False,-0.012877551749970398,-0.04968287955888711,0.023451861587863863,False,False,No determination
270007,-0.01604287241554046,-0.04234452554419488,0.010479242599655127,False,0.0062317783761526415,-0.019551370728005706,0.03301915994748402,False,False,No determination
270008,-0.008039172778857765,-0.04064810810229321,0.024307359853464824,False,0.014235478012835333,-0.018148989376052714,0.0464035219270274,False,False,No determination
